filePath,Class_Description,XMin,XMax,YMin,YMax
/content/drive/My Drive/APS360 Project/v6-dataset/train-3/Pizza-068268cdf61f5087.png,Pizza,0.134375,0.939375,0.006567,0.993433
/content/drive/My Drive/APS360 Project/v6-dataset/train-3/Broccoli-HFlip-4637.png,Broccoli,0.4275,0.868125,0.23333299999999998,0.648333
/content/drive/My Drive/APS360 Project/v6-dataset/train-1/Cookie-45d59d773489aa79.png,Cookie,0.21125,0.529375,0.309568,0.7767350000000001
/content/drive/My Drive/APS360 Project/v6-dataset/train-3/Broccoli-HFlip-472.png,Broccoli,0.22625,0.6075,0.465833,0.84
/content/drive/My Drive/APS360 Project/v6-dataset/train-3/Hamburger-HFlip-18112.png,Hamburger,0.754375,1.0,0.06848,0.591932
/content/drive/My Drive/APS360 Project/v6-dataset/train-2/Orange-0a2cf6414303fd7a.png,Orange,0.605833,0.96,0.338125,0.5825
/content/drive/My Drive/APS360 Project/v6-dataset/train-2/Carrot-GN-18409.png,Carrot,0.0,0.40125,0.918333,0.999167
/content/drive/My Drive/APS360 Project/v6-dataset/train-1/Cucumber-952f700bfae9420d.png,Cucumber,0.58375,0.769375,0.820833,0.975
/content/drive/My Drive/APS360 Project/v6-dataset/train-3/Tomato-bb73b93eb05acac8.png,Tomato,0.520625,0.57875,0.530957,0.624765
/content/drive/My Drive/APS360 Project/v6-dataset/train-3/Bagel-GN-1191.png,Bagel,0.334375,0.828125,0.301667,0.794167
/content/drive/My Drive/APS360 Project/v6-dataset/train-3/Hot dog-GN-16397.png,Hot dog,0.04875,0.999375,0.11916700000000001,0.894167
/content/drive/My Drive/APS360 Project/v6-dataset/train-3/Pancake-GN-6147.png,Pancake,0.171875,0.434375,0.43032,0.619586
/content/drive/My Drive/APS360 Project/v6-dataset/train-2/Lemon-342232700b47a075.png,Lemon,0.7020000000000001,0.8759999999999999,0.104948,0.274363
/content/drive/My Drive/APS360 Project/v6-dataset/train-1/Carrot-7653aa45fa21205e.png,Carrot,0.64625,0.844375,0.450833,0.615833
/content/drive/My Drive/APS360 Project/v6-dataset/train-2/Orange-GN-926.png,Orange,0.0,0.048155,0.939333,0.9989889999999999
/content/drive/My Drive/APS360 Project/v6-dataset/train-3/Cheese-GN-27782.png,Cheese,0.116667,0.868333,0.0725,0.91625
/content/drive/My Drive/APS360 Project/v6-dataset/train-3/Pear-HFlip-43012.png,Pear,0.5125,0.8703120000000001,0.464063,0.93125
/content/drive/My Drive/APS360 Project/v6-dataset/train-2/Pasta-21edcdd728a80f24.png,Pasta,0.230337,0.7471909999999999,0.40375,0.685
/content/drive/My Drive/APS360 Project/v6-dataset/train-2/French fries-2a90d34bc11c90d0.png,French fries,0.223942,0.40970100000000004,0.6723600000000001,0.8586959999999999
/content/drive/My Drive/APS360 Project/v6-dataset/train-2/Orange-GN-11013.png,Orange,0.312618,0.7394850000000001,0.43215200000000004,0.999136
/content/drive/My Drive/APS360 Project/v6-dataset/train-3/Pancake-GN-7376.png,Pancake,0.101562,0.575,0.35449200000000003,0.803711
/content/drive/My Drive/APS360 Project/v6-dataset/train-3/Hamburger-HFlip-43609.png,Hamburger,0.4225,0.8775,0.0,0.9840530000000001
/content/drive/My Drive/APS360 Project/v6-dataset/train-3/Pizza-GN-1409.png,Pizza,0.201562,0.685938,0.617188,0.992188
/content/drive/My Drive/APS360 Project/v6-dataset/train-1/Broccoli-e22f3512a55ea712.png,Broccoli,0.077829,0.375409,0.23069499999999998,0.688224
/content/drive/My Drive/APS360 Project/v6-dataset/train-1/Apple-021d2569ce62aa93.png,Apple,0.0,0.172852,0.033854,0.273438
/content/drive/My Drive/APS360 Project/v6-dataset/train-3/Potato-HFlip-45388.png,Potato,0.248125,0.48875,0.50225,0.719172
/content/drive/My Drive/APS360 Project/v6-dataset/train-2/Orange-a4e3444696448b97.png,Orange,0.30392199999999997,0.53268,0.555556,0.746732
/content/drive/My Drive/APS360 Project/v6-dataset/train-1/Burrito-09aad040620e7f5b.png,Burrito,0.29125,0.999375,0.345607,0.995816
/content/drive/My Drive/APS360 Project/v6-dataset/train-3/Waffle-HFlip-13994.png,Waffle,0.121875,0.849375,0.361667,0.876667
/content/drive/My Drive/APS360 Project/v6-dataset/train-2/Lobster-12da059e283c3473.png,Lobster,0.246935,0.999124,0.323125,0.955625
/content/drive/My Drive/APS360 Project/v6-dataset/train-1/Cheese-5c2d77e967c18c09.png,Cheese,0.399375,0.71375,0.5362180000000001,0.761054
/content/drive/My Drive/APS360 Project/v6-dataset/train-2/Juice-56fe181bd72d125d.png,Juice,0.1975,0.451667,0.355,0.605
/content/drive/My Drive/APS360 Project/v6-dataset/train-3/Taco-GN-22673.png,Taco,0.0,0.379375,0.0,0.665
/content/drive/My Drive/APS360 Project/v6-dataset/train-2/Pasta-07f05b5e57524929.png,Pasta,0.025,0.9984379999999999,0.0,0.9984379999999999
/content/drive/My Drive/APS360 Project/v6-dataset/train-1/Apple-88e06d8ae9f3aa32.png,Apple,0.373125,0.59,0.546266,0.869318
/content/drive/My Drive/APS360 Project/v6-dataset/train-2/Muffin-0fac66f2e09d3d26.png,Muffin,0.244167,0.733333,0.390625,0.745625
/content/drive/My Drive/APS360 Project/v6-dataset/train-1/Apple-GN-7088.png,Apple,0.0,0.41643100000000005,0.5525,0.625625
/content/drive/My Drive/APS360 Project/v6-dataset/train-1/Banana-483c7af17bc56157.png,Banana,0.339375,0.67875,0.229462,0.8045329999999999
/content/drive/My Drive/APS360 Project/v6-dataset/train-1/Egg (Food)-0a4a02bd541372f6.png,Egg (Food),0.17,0.758333,0.24,0.69
/content/drive/My Drive/APS360 Project/v6-dataset/train-2/Carrot-GN-9991.png,Carrot,0.371875,0.556875,0.3125,0.999167
/content/drive/My Drive/APS360 Project/v6-dataset/train-2/Grape-1000222e42de9f6f.png,Grape,0.055555999999999994,0.20666700000000002,0.1775,0.21875
/content/drive/My Drive/APS360 Project/v6-dataset/train-3/Cheese-GN-1358.png,Cheese,0.065,0.999167,0.4725,0.999375
/content/drive/My Drive/APS360 Project/v6-dataset/train-3/Hamburger-VFlip-2163.png,Hamburger,0.296875,0.754375,0.16228900000000002,0.706379
/content/drive/My Drive/APS360 Project/v6-dataset/train-3/Burrito-VFlip-3425.png,Burrito,0.120625,0.998125,0.000938,1.0
/content/drive/My Drive/APS360 Project/v6-dataset/train-3/Sandwich-770050a57d76f69c.png,Sandwich,0.19,0.49,0.121583,0.774741
/content/drive/My Drive/APS360 Project/v6-dataset/train-2/Carrot-GN-32492.png,Carrot,0.705625,0.908125,0.268333,0.461667
/content/drive/My Drive/APS360 Project/v6-dataset/train-3/Pancake-GN-111.png,Pancake,0.09640499999999999,0.854575,0.130719,0.8447709999999999
/content/drive/My Drive/APS360 Project/v6-dataset/train-3/Cucumber-HFlip-14735.png,Cucumber,0.794375,0.876875,0.09477100000000001,0.201525
/content/drive/My Drive/APS360 Project/v6-dataset/train-1/Cookie-cd7cc3df9cca1c78.png,Cookie,0.249167,0.811667,0.085,0.845
/content/drive/My Drive/APS360 Project/v6-dataset/train-3/Burrito-GN-22961.png,Burrito,0.095,0.389375,0.5375,0.8925
/content/drive/My Drive/APS360 Project/v6-dataset/train-3/Potato-HFlip-4187.png,Potato,0.58625,0.74625,0.548333,0.671667
/content/drive/My Drive/APS360 Project/v6-dataset/train-3/Tomato-63c569c62fd4273e.png,Tomato,0.10800000000000001,0.46,0.014993000000000001,0.514243
/content/drive/My Drive/APS360 Project/v6-dataset/train-1/Bread-526b89d08e56b958.png,Bread,0.203125,0.733398,0.41434799999999994,0.802343
/content/drive/My Drive/APS360 Project/v6-dataset/train-3/Tomato-6dc42afa39c7dca5.png,Tomato,0.519375,0.756875,0.37194,0.580979
/content/drive/My Drive/APS360 Project/v6-dataset/train-3/Lobster-HFlip-28050.png,Lobster,0.078125,0.934375,0.0,1.0
/content/drive/My Drive/APS360 Project/v6-dataset/train-3/Strawberry-aa683babf5c20af1.png,Strawberry,0.1175,0.403333,0.36875,0.72625
/content/drive/My Drive/APS360 Project/v6-dataset/train-2/Lobster-00ae19e96119bae7.png,Lobster,0.006301,0.9962190000000001,0.165669,0.9431139999999999
/content/drive/My Drive/APS360 Project/v6-dataset/train-3/Cheese-GN-25207.png,Cheese,0.0,0.244375,0.315197,0.8827389999999999
/content/drive/My Drive/APS360 Project/v6-dataset/train-1/Banana-4dccb808620f724e.png,Banana,0.08125,0.6725,0.043332999999999997,0.940833
/content/drive/My Drive/APS360 Project/v6-dataset/train-2/Pasta-6aa6dc6ca1264f44.png,Pasta,0.007812,0.9953129999999999,0.021875,0.921875
/content/drive/My Drive/APS360 Project/v6-dataset/train-1/Bread-274272201926e85c.png,Bread,0.0,0.393125,0.049167,0.474167
/content/drive/My Drive/APS360 Project/v6-dataset/train-3/Salad-c4b17d01adc56516.png,Salad,0.100625,0.839375,0.15146400000000002,0.8393309999999999
/content/drive/My Drive/APS360 Project/v6-dataset/train-3/Sandwich-GN-12890.png,Sandwich,0.011875,0.81875,0.0,0.9990620000000001
/content/drive/My Drive/APS360 Project/v6-dataset/train-3/Pizza-e42fbfcb56e0c08e.png,Pizza,0.0,1.0,0.0,0.9796879999999999
/content/drive/My Drive/APS360 Project/v6-dataset/train-2/Muffin-ffc8b4ac3a9fd3ce.png,Muffin,0.0,0.30543200000000004,0.2525,0.54625
/content/drive/My Drive/APS360 Project/v6-dataset/train-2/Muffin-3c1be83130889082.png,Muffin,0.525,0.730625,0.006673999999999999,0.246941
/content/drive/My Drive/APS360 Project/v6-dataset/train-2/French fries-380ee76f76cc5c91.png,French fries,0.0,0.492188,0.17968800000000001,0.8953120000000001
/content/drive/My Drive/APS360 Project/v6-dataset/train-3/Taco-HFlip-31672.png,Taco,0.646875,0.903125,0.275,0.55625
/content/drive/My Drive/APS360 Project/v6-dataset/train-3/Tomato-19b48c12a19220d3.png,Tomato,0.5125,0.739062,0.3075,0.6475
/content/drive/My Drive/APS360 Project/v6-dataset/train-3/Waffle-504a468813a0088f.png,Waffle,0.426875,0.999375,0.37804899999999997,0.9990620000000001
/content/drive/My Drive/APS360 Project/v6-dataset/train-3/Pear-GN-30367.png,Pear,0.0,0.20490999999999998,0.378125,0.745625
/content/drive/My Drive/APS360 Project/v6-dataset/train-3/Strawberry-f10a2568d1f5b086.png,Strawberry,0.03125,0.491875,0.58818,0.957786
/content/drive/My Drive/APS360 Project/v6-dataset/train-2/Juice-61084ed81eadaedb.png,Juice,0.546875,0.728125,0.743333,0.995833
/content/drive/My Drive/APS360 Project/v6-dataset/train-3/Potato-GN-15956.png,Potato,0.269531,0.799219,0.219531,0.703125
/content/drive/My Drive/APS360 Project/v6-dataset/train-2/French fries-4bfc632bb234dfd0.png,French fries,0.735,0.8225,0.674167,0.809167
/content/drive/My Drive/APS360 Project/v6-dataset/train-2/Muffin-05d8fbdb479c9ff8.png,Muffin,0.0475,0.7775,0.006667,0.938333
/content/drive/My Drive/APS360 Project/v6-dataset/train-3/Burrito-VFlip-21664.png,Burrito,0.039216,0.9820260000000001,0.179739,0.576797
/content/drive/My Drive/APS360 Project/v6-dataset/train-2/Lemon-GN-31915.png,Lemon,0.598125,0.82125,0.347744,0.675752
/content/drive/My Drive/APS360 Project/v6-dataset/train-2/French fries-d2d50053c15dbc8e.png,French fries,0.410131,0.834967,0.564375,0.88
/content/drive/My Drive/APS360 Project/v6-dataset/train-1/Coffee-08b5c4205765595c.png,Coffee,0.448611,0.815278,0.48854200000000003,0.764583
/content/drive/My Drive/APS360 Project/v6-dataset/train-2/Muffin-aa03dffbecc2cdd9.png,Muffin,0.5404899999999999,0.879473,0.60875,0.815625
/content/drive/My Drive/APS360 Project/v6-dataset/train-3/Hot dog-GN-3580.png,Hot dog,0.067188,0.178125,0.478516,0.657227
/content/drive/My Drive/APS360 Project/v6-dataset/train-3/Tomato-2d21d81da970870d.png,Tomato,0.504167,0.6013890000000001,0.8305440000000001,0.997908
/content/drive/My Drive/APS360 Project/v6-dataset/train-1/Egg (Food)-a70b3c13d09032da.png,Egg (Food),0.0,0.998333,0.28875,0.95125
/content/drive/My Drive/APS360 Project/v6-dataset/train-2/Grape-03c6c8887e22fa02.png,Grape,0.3225,0.640625,0.50469,0.7842399999999999
/content/drive/My Drive/APS360 Project/v6-dataset/train-2/Lemon-fd02933846a88d1d.png,Lemon,0.238125,0.471875,0.35309,0.52396
/content/drive/My Drive/APS360 Project/v6-dataset/train-2/French fries-0441a2b2bcf03b50.png,French fries,0.319375,0.999375,0.143126,0.999058
/content/drive/My Drive/APS360 Project/v6-dataset/train-3/Salad-3c264634c76395fc.png,Salad,0.1375,0.803125,0.086667,0.9025
/content/drive/My Drive/APS360 Project/v6-dataset/train-2/Pancake-e8f87ca745bb73a6.png,Pancake,0.335,0.721875,0.179174,0.624765
/content/drive/My Drive/APS360 Project/v6-dataset/train-3/Cucumber-HFlip-18272.png,Cucumber,0.72625,0.91375,0.294167,0.52
/content/drive/My Drive/APS360 Project/v6-dataset/train-1/Burrito-ff75bcf28d75de46.png,Burrito,0.486875,0.94375,0.32875,0.760625
/content/drive/My Drive/APS360 Project/v6-dataset/train-3/Pancake-HFlip-10268.png,Pancake,0.100625,0.695,0.0,0.404167
/content/drive/My Drive/APS360 Project/v6-dataset/train-2/Pasta-GN-4208.png,Pasta,0.0,0.92875,0.048536,1.0
/content/drive/My Drive/APS360 Project/v6-dataset/train-3/Potato-HFlip-44221.png,Potato,0.3425,0.6525,0.429167,0.591667
/content/drive/My Drive/APS360 Project/v6-dataset/train-2/Juice-2abf2157d999307d.png,Juice,0.214062,0.809375,0.146875,0.95625
/content/drive/My Drive/APS360 Project/v6-dataset/train-1/Cookie-GN-5867.png,Cookie,0.0,0.483333,0.0,0.34375
/content/drive/My Drive/APS360 Project/v6-dataset/train-3/Pizza-GN-1921.png,Pizza,0.01375,0.903125,0.053333000000000005,0.935
/content/drive/My Drive/APS360 Project/v6-dataset/train-1/Apple-6c197a345af77700.png,Apple,0.360625,0.57375,0.42,0.7075
/content/drive/My Drive/APS360 Project/v6-dataset/train-3/Lobster-GN-13666.png,Lobster,0.0,0.9875,0.0,0.999058
/content/drive/My Drive/APS360 Project/v6-dataset/train-3/Pear-HFlip-43829.png,Pear,0.38015,0.913858,0.35199,0.666667
/content/drive/My Drive/APS360 Project/v6-dataset/train-3/Hamburger-HFlip-11946.png,Hamburger,0.043125,0.964375,0.051667,0.865833
/content/drive/My Drive/APS360 Project/v6-dataset/train-2/Carrot-GN-20316.png,Carrot,0.490625,0.995625,0.291416,0.9992469999999999
/content/drive/My Drive/APS360 Project/v6-dataset/train-2/Pasta-1886b59a1331c485.png,Pasta,0.0,0.999074,0.009259,0.9796299999999999
/content/drive/My Drive/APS360 Project/v6-dataset/train-1/Coffee-00cddb25dd240ae4.png,Coffee,0.255625,0.775625,0.149167,0.526667
/content/drive/My Drive/APS360 Project/v6-dataset/train-3/Bagel-GN-51034.png,Bagel,0.504603,1.0,0.4225,0.883125
/content/drive/My Drive/APS360 Project/v6-dataset/train-3/Cheese-GN-23098.png,Cheese,0.135,0.40125,0.38166700000000003,0.801667
/content/drive/My Drive/APS360 Project/v6-dataset/train-1/Cookie-278eb4818ff41f3b.png,Cookie,0.009766,0.162109,0.443142,0.66354
/content/drive/My Drive/APS360 Project/v6-dataset/train-3/Hot dog-HFlip-28676.png,Hot dog,0.37040100000000004,0.897993,0.25625,0.920625
/content/drive/My Drive/APS360 Project/v6-dataset/train-1/Egg (Food)-56c75de80eefe753.png,Egg (Food),0.381875,0.675,0.41493800000000003,0.705394
/content/drive/My Drive/APS360 Project/v6-dataset/train-1/Apple-GN-4585.png,Apple,0.228814,0.348517,0.689655,0.853793
/content/drive/My Drive/APS360 Project/v6-dataset/train-3/Potato-HFlip-24613.png,Potato,0.058125,0.4,0.693396,0.9877360000000001
/content/drive/My Drive/APS360 Project/v6-dataset/train-1/Cookie-GN-4440.png,Cookie,0.2075,0.558125,0.448405,0.707317
/content/drive/My Drive/APS360 Project/v6-dataset/train-1/Bread-1f9881a0894594ad.png,Bread,0.144375,0.664375,0.203347,0.807531
/content/drive/My Drive/APS360 Project/v6-dataset/train-1/Carrot-5d559056ab289ccc.png,Carrot,0.0,0.48217600000000005,0.0,0.91625
/content/drive/My Drive/APS360 Project/v6-dataset/train-3/Strawberry-34044ad02c9d565c.png,Strawberry,0.525781,0.717969,0.255208,0.56875
/content/drive/My Drive/APS360 Project/v6-dataset/train-3/Pear-HFlip-13165.png,Pear,0.43692299999999995,0.547692,0.48467,0.587264
/content/drive/My Drive/APS360 Project/v6-dataset/train-2/Pasta-GN-11770.png,Pasta,0.483125,0.999375,0.30689299999999997,0.922568
/content/drive/My Drive/APS360 Project/v6-dataset/train-1/Carrot-9e78c68305000442.png,Carrot,0.722222,0.9199350000000001,0.20751599999999998,0.457516
/content/drive/My Drive/APS360 Project/v6-dataset/train-3/Burrito-HFlip-44189.png,Burrito,0.519608,0.9722219999999999,0.246732,0.671569
/content/drive/My Drive/APS360 Project/v6-dataset/train-3/Lobster-HFlip-1796.png,Lobster,0.000625,0.51875,0.175833,0.999167
/content/drive/My Drive/APS360 Project/v6-dataset/train-2/Orange-GN-20012.png,Orange,0.53125,0.82,0.166667,0.461667
/content/drive/My Drive/APS360 Project/v6-dataset/train-1/Carrot-038b7057fbe34124.png,Carrot,0.6575,0.9825,0.525234,0.8841120000000001
/content/drive/My Drive/APS360 Project/v6-dataset/train-1/Coffee-ec7ab8564b2b49ad.png,Coffee,0.51375,0.685,0.0,0.131667
/content/drive/My Drive/APS360 Project/v6-dataset/train-2/Juice-52509a0e76c04c68.png,Juice,0.29531199999999996,0.707812,0.135937,0.978125
/content/drive/My Drive/APS360 Project/v6-dataset/train-2/Lemon-GN-28062.png,Lemon,0.27875,0.388125,0.473189,0.642521
/content/drive/My Drive/APS360 Project/v6-dataset/train-2/French fries-d398dbd90bd84b71.png,French fries,0.57625,0.968125,0.0125,0.871667
/content/drive/My Drive/APS360 Project/v6-dataset/train-3/Bagel-HFlip-31940.png,Bagel,0.1175,0.845,0.108083,0.9633459999999999
/content/drive/My Drive/APS360 Project/v6-dataset/train-2/Muffin-6d323c7b9aff692e.png,Muffin,0.0,0.975,0.45375,0.88125
/content/drive/My Drive/APS360 Project/v6-dataset/train-3/Cucumber-HFlip-12193.png,Cucumber,0.613761,0.9585610000000001,0.42605600000000005,0.741784
/content/drive/My Drive/APS360 Project/v6-dataset/train-3/Bagel-GN-51139.png,Bagel,0.0,0.64125,0.092697,0.7855810000000001
/content/drive/My Drive/APS360 Project/v6-dataset/train-3/Strawberry-244b73bdf84df5df.png,Strawberry,0.216875,0.465625,0.368037,0.6858449999999999
/content/drive/My Drive/APS360 Project/v6-dataset/train-1/Cheese-0095bd3b733ad1c4.png,Cheese,0.589063,0.88125,0.071875,0.392708
/content/drive/My Drive/APS360 Project/v6-dataset/train-3/Hamburger-HFlip-45169.png,Hamburger,0.72,0.88,0.355,0.5375
/content/drive/My Drive/APS360 Project/v6-dataset/train-3/Cucumber-GN-2681.png,Cucumber,0.0,0.073125,0.9011950000000001,0.966534
/content/drive/My Drive/APS360 Project/v6-dataset/train-2/French fries-05d109dc8fde4eac.png,French fries,0.565625,0.9984379999999999,0.0,0.223438
/content/drive/My Drive/APS360 Project/v6-dataset/train-2/Banana-GN-402.png,Banana,0.07355700000000001,0.998138,0.198125,0.708125
/content/drive/My Drive/APS360 Project/v6-dataset/train-3/Strawberry-eebc35ed349bd521.png,Strawberry,0.53125,0.66875,0.607813,0.732813
/content/drive/My Drive/APS360 Project/v6-dataset/train-3/Waffle-f55bdb7ef3ade941.png,Waffle,0.26625,0.87875,0.002092,0.9989540000000001
/content/drive/My Drive/APS360 Project/v6-dataset/train-1/Cookie-8217534c1268cbc8.png,Cookie,0.529688,0.7695310000000001,0.52042,0.838973
/content/drive/My Drive/APS360 Project/v6-dataset/train-1/Apple-a60913127c5932c7.png,Apple,0.025,0.170312,0.25,0.467708
/content/drive/My Drive/APS360 Project/v6-dataset/train-2/Pasta-GN-1397.png,Pasta,0.042,0.627,0.149925,0.998501
/content/drive/My Drive/APS360 Project/v6-dataset/train-3/Pear-VFlip-11034.png,Pear,0.04625,0.164375,0.700418,0.9656899999999999
/content/drive/My Drive/APS360 Project/v6-dataset/train-3/Potato-GN-6263.png,Potato,0.429688,0.520312,0.475,0.583333
/content/drive/My Drive/APS360 Project/v6-dataset/train-1/Egg (Food)-GN-9168.png,Egg (Food),0.24664699999999998,0.9046200000000001,0.24625,0.793125
/content/drive/My Drive/APS360 Project/v6-dataset/train-2/Banana-GN-4617.png,Banana,0.019608,1.0,0.042484,0.9232030000000001
/content/drive/My Drive/APS360 Project/v6-dataset/train-3/Cheese-GN-20854.png,Cheese,0.0,0.93875,0.864167,0.999167
/content/drive/My Drive/APS360 Project/v6-dataset/train-3/Tomato-77ff72e0e5f7ff71.png,Tomato,0.240625,0.444375,0.323333,0.6444439999999999
/content/drive/My Drive/APS360 Project/v6-dataset/train-1/Carrot-a1a2080c7ae27afe.png,Carrot,0.433594,0.664062,0.59375,0.68125
/content/drive/My Drive/APS360 Project/v6-dataset/train-3/Hot dog-HFlip-13475.png,Hot dog,0.300625,0.771875,0.166979,0.951219
/content/drive/My Drive/APS360 Project/v6-dataset/train-2/Lemon-GN-13013.png,Lemon,0.099375,0.335625,0.513333,0.9355559999999999
/content/drive/My Drive/APS360 Project/v6-dataset/train-2/Lobster-761fe8a136a747e9.png,Lobster,0.00625,1.0,0.314583,0.952083
/content/drive/My Drive/APS360 Project/v6-dataset/train-1/Apple-ca6e0d3cd41d92f2.png,Apple,0.116875,0.198125,0.8075,0.913333
/content/drive/My Drive/APS360 Project/v6-dataset/train-2/Lemon-12138b206a39d851.png,Lemon,0.00375,0.505625,0.006975,0.9843069999999999
/content/drive/My Drive/APS360 Project/v6-dataset/train-3/Lobster-HFlip-10362.png,Lobster,0.295625,0.66375,0.43083299999999997,0.663333
/content/drive/My Drive/APS360 Project/v6-dataset/train-3/Lobster-GN-10531.png,Lobster,0.0,1.0,0.193333,0.9875
/content/drive/My Drive/APS360 Project/v6-dataset/train-3/Sandwich-GN-30634.png,Sandwich,0.15,0.999375,0.006217,0.9857899999999999
/content/drive/My Drive/APS360 Project/v6-dataset/train-3/Broccoli-HFlip-11754.png,Broccoli,0.138125,0.873125,0.19,0.9825
